1;bunker;189.00;10.20;4034.00;3.66;0
1;bunker;8.00;10.30;4083.00;0.05;0
1;bunker;129.00;10.40;4055.00;2.71;0
1;bunker;188.00;10.20;4073.00;5.73;0
1;bunker;159.00;10.28;4004.00;2.11;0
1;bunker;258.00;10.10;4007.00;4.78;0
1;bunker;40.00;10.45;4036.00;2.61;0
1;bunker;175.00;10.20;3964.00;2.72;0
1;bunker;64.00;10.60;3881.00;0.56;0
1;bunker;99.00;10.40;4031.00;3.22;0
1;bunker;249.00;10.10;4036.00;4.78;0
1;bunker;353.00;9.80;3981.00;1.16;0
1;bunker;71.00;10.40;4057.00;5.28;0
1;bunker;171.00;10.20;3906.00;0.21;0
1;bunker;184.00;10.20;3934.00;3.23;0
1;bunker;187.00;10.20;4008.00;1.07;0
1;bunker;171.00;10.23;4007.00;3.73;0
1;bunker;122.00;10.10;3816.00;0.11;0
1;bunker;252.00;10.10;4004.00;1.67;0
1;bunker;80.00;10.40;4052.00;5.80;0
1;bunker;319.00;9.95;4016.00;0.72;0
1;bunker;28.00;10.50;4011.00;4.84;0
1;bunker;43.00;10.30;4074.00;0.12;0
1;bunker;72.00;10.32;4086.00;2.78;0
1;bunker;34.00;10.62;3916.00;5.45;0
1;bunker;143.00;10.30;3889.00;2.19;0
1;bunker;148.00;10.35;4091.00;4.85;0
1;bunker;121.00;10.40;3929.00;1.23;0
1;bunker;163.00;10.35;4074.00;5.35;0
1;bunker;87.00;10.50;3908.00;5.45;0
1;bunker;38.00;10.60;3955.00;3.29;0
1;bunker;322.00;9.90;3972.00;5.96;0
1;bunker;7.00;10.70;3886.00;2.34;0
1;bunker;331.00;9.90;3971.00;3.90;0
1;bunker;329.00;9.90;4039.00;1.74;0
1;bunker;286.00;10.00;4018.00;4.40;0
1;bunker;185.00;10.18;3895.00;0.79;0
1;bunker;194.00;10.20;3910.00;3.81;0
1;bunker;113.00;10.40;3895.00;0.19;0
1;bunker;72.00;10.55;3905.00;2.85;0
1;bunker;262.00;10.10;4081.00;4.41;0
1;bunker;325.00;9.80;3948.00;2.25;0
1;bunker;297.00;10.00;4050.00;3.46;0
1;bunker;151.00;10.30;4052.00;1.30;0
1;bunker;135.00;10.30;4036.00;2.86;0
1;bunker;109.00;10.38;4044.00;5.52;0
1;bunker;21.00;10.60;3939.00;1.90;0
1;bunker;197.00;10.20;4093.00;6.03;0
1;bunker;105.00;10.30;4090.00;1.31;0
1;bunker;248.00;10.10;3933.00;3.97;0
1;bunker;119.00;10.40;4039.00;1.81;0
1;bunker;228.00;10.10;3975.00;4.47;0
1;bunker;272.00;10.10;4086.00;6.03;0
1;bunker;264.00;10.03;3953.00;2.41;0
1;bunker;39.00;10.30;4075.00;0.26;0
1;bunker;140.00;10.38;3943.00;0.36;0
1;bunker;231.00;10.10;3920.00;4.48;0
1;bunker;97.00;10.45;3949.00;0.86;0
1;bunker;277.00;10.00;4037.00;3.52;0
1;bunker;203.00;10.10;3969.00;0.26;0
1;bunker;124.00;10.40;3963.00;2.93;0
1;bunker;94.00;10.40;3852.00;5.59;0
1;bunker;356.00;9.90;4019.00;1.97;0
1;bunker;79.00;10.40;4022.00;4.99;0
1;bunker;339.00;9.90;4003.00;6.20;0
1;bunker;96.00;10.40;3971.00;4.04;0
1;bunker;282.00;10.00;3959.00;0.42;0
1;bunker;65.00;10.60;3862.00;3.44;0
1;bunker;369.00;9.80;4001.00;4.64;0
1;bunker;21.00;10.40;4029.00;2.48;0
1;bunker;288.00;9.93;4071.00;0.32;0
1;bunker;181.00;10.10;3832.00;0.43;0
1;bunker;7.00;10.50;3973.00;4.55;0
1;bunker;17.00;10.70;3910.00;0.93;0
1;bunker;193.00;10.12;3922.00;2.49;0
1;bunker;310.00;10.00;4000.00;5.15;0
1;bunker;158.00;10.00;3825.00;2.99;0
1;bunker;156.00;10.12;3879.00;4.20;0
1;bunker;119.00;10.30;3867.00;0.94;0
1;bunker;99.00;10.40;4004.00;3.60;0
1;bunker;167.00;10.25;3977.00;6.26;0
1;bunker;292.00;9.90;3936.00;4.10;0
1;bunker;343.00;9.80;3959.00;5.66;0
1;bunker;157.00;10.30;4022.00;2.05;0
1;bunker;228.00;10.10;4013.00;4.71;0
1;bunker;220.00;10.10;3982.00;2.55;0
1;bunker;200.00;10.20;3882.00;4.11;0
1;bunker;83.00;10.40;3961.00;0.49;0
1;bunker;168.00;10.30;4044.00;3.15;0
1;bunker;8.00;10.40;4032.00;6.18;0
1;bunker;69.00;10.50;3985.00;1.10;0
1;bunker;238.00;10.10;3896.00;5.22;0
1;bunker;28.00;10.50;3979.00;3.06;0
1;bunker;125.00;10.40;4078.00;3.16;0
1;bunker;346.00;9.90;4027.00;1.00;0
1;bunker;287.00;10.00;3986.00;3.67;0
1;bunker;259.00;10.10;3985.00;0.05;0
1;bunker;30.00;10.70;3889.00;1.61;0
1;bunker;21.00;10.55;3960.00;5.73;0
1;bunker;338.00;9.78;3936.00;0.65;0
1;bunker;350.00;9.80;3962.00;4.78;0
1;bunker;58.00;10.40;3959.00;0.06;0
1;bunker;15.00;10.60;3943.00;4.18;0
1;bunker;159.00;10.35;3950.00;0.56;0
1;bunker;274.00;10.00;3930.00;2.12;0
1;bunker;333.00;9.73;3926.00;6.24;0
1;bunker;205.00;10.10;3916.00;1.17;0
1;bunker;336.00;9.70;3902.00;5.29;0
1;bunker;223.00;10.10;3880.00;0.57;0
1;bunker;141.00;10.20;3879.00;3.23;0
1;bunker;29.00;10.70;3869.00;5.89;0
1;bunker;104.00;10.40;3869.00;3.73;0
1;bunker;9.00;10.70;3879.00;3.84;0
1;bunker;38.00;10.70;3853.00;1.68;0
1;bunker;179.00;10.10;3874.00;5.80;0
1;bunker;191.00;10.10;3877.00;0.72;0
1;bunker;138.00;10.20;3871.00;3.74;0
1;bunker;75.00;10.50;3841.00;0.12;0
1;bunker;182.00;10.10;3848.00;4.25;0
1;bunker;100.00;10.30;3830.00;4.35;0
1;bunker;137.00;10.10;3839.00;2.19;0
1;bunker;230.00;9.90;3847.00;4.85;0
1;bunker;81.00;10.40;3838.00;1.23;0
1;bunker;106.00;10.30;3831.00;2.79;0
1;anti_air_building;51.00;10.40;4022.00;0.63;0
1;anti_air_building;353.00;9.90;4033.00;3.30;0
1;anti_air_building;153.00;10.20;3891.00;5.96;0
1;synthetic_refinery;103.00;10.50;3912.00;2.70;0
1;fuel_silo;22.00;10.60;3941.00;3.90;0
1;radar_station;194.00;10.10;3950.00;0.87;0
1;rocket_site;209.00;10.10;3963.00;4.41;0
1;nuclear_reactor;255.00;10.07;3915.00;5.97;0
2;arms_factory;690.00;10.53;4054.00;1.81;0
2;arms_factory;560.00;10.15;3986.00;3.02;0
2;arms_factory;803.00;10.93;3957.00;0.85;0
2;arms_factory;653.00;10.73;4004.00;3.87;0
2;arms_factory;719.00;10.73;3952.00;5.08;0
2;arms_factory;609.00;10.73;3925.00;2.92;0
2;industrial_complex;392.00;9.90;4085.00;4.48;0
2;industrial_complex;626.00;10.40;4065.00;0.86;0
2;industrial_complex;836.00;10.82;4017.00;3.52;0
2;industrial_complex;695.00;10.55;4050.00;1.36;0
2;industrial_complex;547.00;10.23;3985.00;2.92;0
2;industrial_complex;922.00;11.20;3941.00;5.59;0
2;air_base;664.00;10.93;4002.00;1.97;0
2;bunker;868.00;11.05;3985.00;6.09;0
2;bunker;610.00;11.23;3898.00;1.37;0
2;bunker;643.00;10.30;4071.00;4.03;0
2;bunker;751.00;10.70;3988.00;1.87;0
2;bunker;634.00;11.43;3941.00;3.09;0
2;bunker;859.00;10.78;4075.00;6.10;0
2;bunker;716.00;10.88;4022.00;2.48;0
2;bunker;746.00;11.48;4051.00;5.15;0
2;bunker;548.00;10.10;3963.00;0.42;0
2;bunker;555.00;10.20;3999.00;4.54;0
2;bunker;793.00;10.70;4062.00;5.76;0
2;bunker;571.00;10.20;4090.00;3.59;0
2;bunker;801.00;11.07;4094.00;0.33;0
2;bunker;471.00;10.10;4053.00;1.53;0
2;bunker;800.00;10.70;4028.00;5.65;0
2;bunker;694.00;10.40;4058.00;2.04;0
2;bunker;588.00;10.30;4091.00;5.06;0
2;bunker;587.00;10.40;4073.00;6.26;0
2;bunker;573.00;10.32;4001.00;4.10;0
2;bunker;839.00;10.82;4021.00;0.48;0
2;bunker;630.00;10.65;3985.00;2.04;0
2;bunker;609.00;10.70;3857.00;4.71;0
2;bunker;867.00;10.80;4073.00;2.55;0
2;bunker;627.00;10.40;4060.00;2.65;0
2;bunker;738.00;10.60;4092.00;0.49;0
2;bunker;518.00;10.28;4067.00;4.61;0
2;bunker;707.00;10.48;4076.00;5.82;0
2;bunker;609.00;10.80;3933.00;2.55;0
2;bunker;816.00;10.60;4046.00;5.22;0
2;bunker;760.00;10.90;4042.00;1.60;0
2;bunker;523.00;10.30;4074.00;4.27;0
2;bunker;375.00;9.90;4040.00;1.00;0
2;bunker;797.00;11.00;3974.00;3.66;0
2;bunker;330.00;9.90;4083.00;0.05;0
2;bunker;700.00;10.65;4025.00;2.71;0
2;bunker;813.00;11.30;3965.00;5.73;0
2;bunker;616.00;10.95;3937.00;2.11;0
2;bunker;897.00;11.20;3955.00;4.78;0
2;bunker;826.00;10.70;4013.00;2.61;0
2;bunker;858.00;11.07;4001.00;2.72;0
2;bunker;442.00;10.10;4058.00;0.56;0
2;bunker;716.00;10.85;3948.00;3.22;0
2;bunker;555.00;10.20;4067.00;4.78;0
2;bunker;614.00;10.85;3967.00;1.16;0
2;bunker;560.00;10.38;3887.00;5.28;0
2;bunker;841.00;10.65;4058.00;0.21;0
2;bunker;488.00;10.12;4067.00;3.23;0
2;bunker;506.00;10.20;4049.00;1.07;0
2;bunker;785.00;11.57;4087.00;3.73;0
2;bunker;642.00;11.43;3917.00;0.11;0
2;bunker;609.00;10.30;4006.00;1.67;0
2;bunker;867.00;10.93;3988.00;5.80;0
2;bunker;810.00;10.70;4015.00;0.72;0
2;bunker;578.00;10.40;4048.00;4.84;0
2;bunker;700.00;10.65;4048.00;0.12;0
2;bunker;728.00;10.60;3967.00;2.78;0
2;bunker;894.00;11.07;4001.00;5.45;0
2;bunker;601.00;10.20;4003.00;2.19;0
2;bunker;916.00;11.03;3986.00;4.85;0
2;bunker;540.00;10.10;4014.00;1.23;0
2;bunker;673.00;10.85;3935.00;5.35;0
2;bunker;819.00;11.55;3953.00;5.45;0
2;bunker;566.00;10.10;4022.00;3.29;0
2;bunker;365.00;9.90;4075.00;5.96;0
2;bunker;642.00;10.90;3907.00;2.34;0
2;bunker;677.00;10.90;3934.00;3.90;0
2;bunker;576.00;10.38;3848.00;1.74;0
2;bunker;693.00;10.65;3976.00;4.40;0
2;bunker;892.00;11.60;3925.00;0.79;0
2;bunker;676.00;10.40;4006.00;3.81;0
2;bunker;715.00;10.70;3969.00;0.19;0
2;bunker;351.00;9.90;4090.00;2.85;0
2;bunker;900.00;11.85;3913.00;4.41;0
2;bunker;564.00;10.18;3984.00;2.25;0
2;bunker;916.00;11.20;3945.00;3.46;0
2;bunker;632.00;10.43;4018.00;1.30;0
2;bunker;544.00;10.10;4057.00;2.86;0
2;bunker;788.00;10.70;4010.00;5.52;0
2;bunker;822.00;10.95;3985.00;1.90;0
2;bunker;316.00;9.90;4087.00;6.03;0
2;bunker;626.00;10.40;4068.00;1.31;0
2;bunker;639.00;11.20;3964.00;3.97;0
2;bunker;597.00;10.40;4036.00;1.81;0
2;bunker;511.00;10.00;4019.00;4.47;0
2;bunker;830.00;10.50;4076.00;6.03;0
2;bunker;310.00;9.90;4093.00;2.41;0
2;bunker;588.00;10.40;3958.00;0.26;0
2;bunker;489.00;10.00;4006.00;0.36;0
2;bunker;497.00;10.10;4052.00;4.48;0
2;bunker;640.00;10.65;4002.00;0.86;0
2;bunker;783.00;10.68;4051.00;3.52;0
2;bunker;867.00;10.90;4034.00;0.26;0
2;bunker;657.00;10.40;4032.00;2.93;0
2;bunker;776.00;10.80;4020.00;5.59;0
2;bunker;578.00;10.40;3945.00;1.97;0
2;bunker;339.00;9.90;4092.00;4.99;0
2;bunker;670.00;10.75;3956.00;6.20;0
2;bunker;806.00;10.85;3989.00;4.04;0
2;bunker;824.00;10.70;4088.00;0.42;0
2;bunker;660.00;11.12;3950.00;3.44;0
2;bunker;662.00;11.00;3980.00;4.64;0
2;bunker;723.00;10.95;4046.00;2.48;0
2;bunker;484.00;10.10;4077.00;0.32;0
2;bunker;916.00;11.48;3927.00;0.43;0
2;bunker;924.00;11.55;3907.00;4.55;0
2;bunker;820.00;10.65;4028.00;0.93;0
2;bunker;744.00;10.75;3975.00;2.49;0
2;bunker;618.00;10.57;3880.00;5.15;0
2;bunker;450.00;9.95;4077.00;2.99;0
2;bunker;770.00;10.70;4033.00;4.20;0
2;bunker;414.00;9.90;4081.00;0.94;0
2;bunker;666.00;10.20;4086.00;3.60;0
2;bunker;460.00;10.00;4088.00;6.26;0
2;bunker;796.00;10.62;4043.00;4.10;0
2;bunker;349.00;9.90;4058.00;5.66;0
2;bunker;440.00;9.90;4092.00;2.05;0
2;bunker;614.00;10.32;4072.00;4.71;0
2;bunker;868.00;10.75;4023.00;2.55;0
2;bunker;861.00;11.18;3982.00;4.11;0
2;bunker;709.00;10.68;3967.00;0.49;0
2;bunker;568.00;10.30;3973.00;3.15;0
2;bunker;718.00;10.53;4074.00;6.18;0
2;bunker;547.00;10.25;4052.00;1.10;0
2;bunker;374.00;9.90;4078.00;5.22;0
2;bunker;588.00;10.20;4006.00;3.06;0
2;bunker;588.00;10.40;4048.00;3.16;0
2;bunker;611.00;10.43;4046.00;1.00;0
2;bunker;876.00;11.12;3928.00;3.67;0
2;bunker;573.00;10.40;3925.00;0.05;0
2;bunker;584.00;11.07;3828.00;1.61;0
2;bunker;650.00;10.20;4084.00;5.73;0
2;bunker;585.00;10.30;4003.00;0.65;0
2;bunker;361.00;9.90;4041.00;4.78;0
2;bunker;703.00;10.40;4091.00;0.06;0
2;bunker;477.00;9.90;4021.00;4.18;0
2;bunker;535.00;10.10;3985.00;0.56;0
2;bunker;491.00;10.00;4037.00;2.12;0
2;bunker;747.00;10.93;4080.00;6.24;0
2;bunker;391.00;9.90;4064.00;1.17;0
2;bunker;530.00;10.10;4001.00;5.29;0
2;bunker;651.00;10.62;4019.00;0.57;0
2;bunker;731.00;10.50;4008.00;3.23;0
2;bunker;747.00;10.70;4007.00;5.89;0
2;bunker;516.00;10.10;4089.00;3.73;0
2;bunker;674.00;10.30;4056.00;3.84;0
2;bunker;687.00;10.73;4021.00;1.68;0
2;bunker;646.00;10.98;3933.00;5.80;0
2;bunker;392.00;9.90;4087.00;0.72;0
2;bunker;426.00;9.90;4094.00;3.74;0
2;bunker;503.00;10.10;4093.00;0.12;0
2;bunker;537.00;10.10;4089.00;4.25;0
2;bunker;548.00;10.10;4085.00;4.35;0
2;bunker;606.00;10.25;4088.00;2.19;0
2;bunker;659.00;10.20;4084.00;4.85;0
2;bunker;689.00;10.40;4094.00;1.23;0
2;bunker;760.00;11.23;4085.00;2.79;0
2;bunker;762.00;11.30;4087.00;0.63;0
2;bunker;809.00;11.48;4094.00;3.30;0
2;bunker;829.00;10.50;4087.00;5.96;0
2;bunker;470.00;10.00;4092.00;2.70;0
2;bunker;698.00;10.40;4089.00;3.90;0
2;bunker;424.00;9.90;4079.00;1.74;0
2;bunker;599.00;10.40;4070.00;4.41;0
2;bunker;477.00;10.00;4077.00;5.97;0
2;bunker;683.00;10.40;4085.00;2.35;0
2;bunker;498.00;10.10;4076.00;0.19;0
2;bunker;309.00;9.90;4081.00;1.39;0
2;bunker;668.00;10.30;4069.00;4.42;0
2;bunker;804.00;10.85;4076.00;2.26;0
2;bunker;795.00;10.75;4068.00;4.92;0
2;bunker;729.00;10.93;4069.00;0.19;0
2;bunker;440.00;9.90;4076.00;2.86;0
2;bunker;444.00;10.10;4063.00;0.70;0
2;bunker;591.00;10.35;4059.00;1.91;0
2;bunker;812.00;10.60;4050.00;4.93;0
2;bunker;376.00;9.90;4059.00;1.31;0
2;bunker;550.00;10.20;4062.00;3.97;0
2;bunker;837.00;10.70;4063.00;0.35;0
2;bunker;527.00;10.18;4057.00;3.37;0
2;bunker;676.00;10.35;4053.00;6.04;0
2;bunker;559.00;10.20;4033.00;2.42;0
2;bunker;642.00;10.40;4051.00;0.26;0
2;bunker;735.00;11.07;4041.00;0.36;0
2;bunker;623.00;10.40;4037.00;4.48;0
2;bunker;533.00;10.10;4038.00;0.86;0
2;bunker;676.00;10.30;4040.00;3.88;0
2;bunker;688.00;10.68;4043.00;5.09;0
2;bunker;477.00;10.00;4033.00;2.93;0
2;bunker;581.00;10.40;4030.00;5.59;0
2;bunker;834.00;10.78;4023.00;0.87;0
2;bunker;856.00;10.82;4025.00;4.99;0
2;bunker;881.00;10.90;4031.00;1.38;0
2;bunker;791.00;10.70;4033.00;4.04;0
2;bunker;516.00;10.00;4029.00;5.60;0
2;bunker;606.00;10.40;4028.00;3.44;0
2;bunker;749.00;10.60;4028.00;4.64;0
2;bunker;892.00;10.88;4021.00;2.48;0
2;bunker;582.00;10.38;4028.00;4.05;0
2;bunker;884.00;11.10;4006.00;0.43;0
2;bunker;771.00;10.70;4006.00;3.09;0
2;bunker;696.00;10.65;3996.00;6.11;0
2;bunker;507.00;10.05;3991.00;3.95;0
2;bunker;706.00;10.65;3999.00;5.16;0
2;bunker;778.00;10.82;3988.00;3.00;0
2;bunker;752.00;10.85;3971.00;4.56;0
2;bunker;644.00;11.20;3981.00;0.94;0
2;bunker;888.00;11.60;3984.00;3.60;0
2;bunker;591.00;10.32;3977.00;1.44;0
2;bunker;829.00;10.85;3979.00;1.55;0
2;bunker;782.00;10.85;3980.00;5.67;0
2;bunker;655.00;11.75;3965.00;2.05;0
2;bunker;916.00;11.68;3969.00;4.71;0
2;bunker;859.00;10.80;3968.00;1.45;0
2;bunker;837.00;11.43;3955.00;4.11;0
2;bunker;885.00;11.15;3954.00;0.50;0
2;bunker;554.00;10.10;3963.00;2.05;0
2;bunker;579.00;10.25;3952.00;6.18;0
2;bunker;694.00;10.70;3942.00;1.10;0
2;bunker;881.00;11.07;3944.00;5.22;0
2;bunker;885.00;10.95;3943.00;0.50;0
2;bunker;577.00;10.40;3928.00;4.62;0
2;bunker;937.00;11.48;3902.00;5.83;0
2;bunker;604.00;10.85;3921.00;3.67;0
2;bunker;598.00;11.25;3900.00;0.40;0
2;bunker;618.00;11.45;3906.00;1.61;0
2;bunker;575.00;10.78;3879.00;5.73;0
2;bunker;598.00;10.68;3872.00;2.12;0
2;bunker;597.00;10.55;3856.00;3.68;0
2;bunker;596.00;10.75;3844.00;0.06;0
2;anti_air_building;547.00;10.18;4036.00;4.18;0
2;anti_air_building;626.00;10.30;4075.00;4.28;0
2;anti_air_building;685.00;10.62;3983.00;2.12;0
2;synthetic_refinery;573.00;10.38;3970.00;4.79;0
2;fuel_silo;583.00;10.35;4055.00;1.17;0
2;radar_station;618.00;11.30;3958.00;4.68;0
2;rocket_site;828.00;10.70;4052.00;0.57;0
2;nuclear_reactor;625.00;10.90;3959.00;4.69;0
3;arms_factory;1549.00;11.30;1330.00;0.85;0
3;arms_factory;1868.00;11.88;1508.00;3.87;0
3;arms_factory;1625.00;9.93;1307.00;5.08;0
3;arms_factory;1919.00;11.43;1264.00;2.92;0
3;arms_factory;2044.00;9.70;1128.00;4.48;0
3;arms_factory;1808.00;10.88;1377.00;0.86;0
3;industrial_complex;1872.00;9.70;1232.00;3.52;0
3;industrial_complex;1928.00;10.62;1274.00;1.36;0
3;industrial_complex;1854.00;10.70;1071.00;2.92;0
3;industrial_complex;1829.00;11.73;1515.00;5.59;0
3;industrial_complex;1983.00;13.00;1333.00;1.97;0
3;industrial_complex;1913.00;10.38;1232.00;6.09;0
3;air_base;1852.00;11.90;1076.00;1.37;0
3;naval_base;2455.00;9.50;1798.00;0.00;17510
3;naval_base;2033.00;9.70;1086.00;1.28;15890
3;naval_base;2008.00;9.80;1331.00;1.57;16414
3;naval_base;2035.00;9.70;1505.00;-4.57;16796
3;naval_base;2046.00;9.50;1126.00;1.57;16379
3;naval_base;2009.00;9.50;1354.00;1.17;16414
3;naval_base;2058.00;9.70;1192.00;1.41;16755
3;naval_base;2014.00;9.70;1297.00;-4.21;17538
3;naval_base;2014.00;9.70;1593.00;-4.51;15992
3;naval_base;2462.00;9.70;1815.00;-3.93;15667
3;naval_base;2059.00;9.70;1250.00;-1.89;16696
3;naval_base;2042.00;9.70;1109.00;1.25;15890
3;naval_base;2008.00;9.70;1638.00;1.48;17157
3;naval_base;2433.00;9.50;1799.00;-0.67;17510
3;naval_base;2013.00;9.70;1601.00;1.41;15992
3;naval_base;2028.00;9.70;1422.00;1.43;17168
3;naval_base;2054.00;9.70;1201.00;1.11;16755
3;naval_base;2020.00;9.70;1473.00;0.86;16051
3;naval_base;2445.00;9.70;1821.00;-3.73;15667
3;naval_base;2022.00;9.80;1441.00;1.57;16051
3;naval_base;2028.00;9.70;1534.00;-4.12;17526
3;naval_base;2015.00;9.50;1252.00;1.05;16696
3;naval_base;2025.00;9.70;1392.00;-4.04;17168
3;naval_base;2008.00;9.75;1341.00;1.57;16414
3;naval_base;2047.00;9.70;1147.00;1.57;16755
3;naval_base;2017.00;9.78;1555.00;1.46;17526
3;naval_base;2053.00;9.75;1244.00;-2.03;16696
3;naval_base;2016.00;9.70;1277.00;1.57;17538
3;naval_base;2034.00;9.70;1224.00;-2.68;16696
3;naval_base;2055.00;9.70;1168.00;1.41;16755
3;naval_base;2020.00;9.73;1548.00;-4.62;17526
3;naval_base;2032.00;9.70;1489.00;1.41;16051
3;naval_base;2034.00;9.50;1094.00;0.98;15890
3;naval_base;2069.00;9.70;1228.00;0.90;15854
3;naval_base;2433.00;9.50;1816.00;-1.57;17510
3;naval_base;1999.00;9.70;1659.00;-4.33;17157
3;naval_base;2003.00;9.70;1651.00;1.57;17157
3;naval_base;2015.00;9.70;1632.00;1.57;15992
3;naval_base;2012.00;9.70;1617.00;1.57;15992
3;naval_base;2013.00;9.70;1596.00;-4.35;15992
3;naval_base;2015.00;9.70;1572.00;0.46;17526
3;naval_base;2034.00;9.70;1520.00;0.93;16796
3;naval_base;2023.00;9.50;1479.00;0.79;16051
3;naval_base;2017.00;9.70;1465.00;1.57;16051
3;naval_base;2017.00;9.70;1449.00;1.57;16051
3;naval_base;2025.00;9.82;1435.00;-4.53;16051
3;naval_base;2026.00;9.70;1413.00;1.57;17168
3;naval_base;2016.00;9.70;1375.00;1.11;16414
3;naval_base;2011.00;9.70;1363.00;1.11;16414
3;naval_base;2012.00;9.50;1312.00;1.43;16414
3;naval_base;2010.00;9.70;1308.00;-4.19;16414
3;naval_base;2025.00;9.70;1265.00;1.11;16696
3;naval_base;2072.00;9.70;1237.00;1.33;15854
3;naval_base;2010.00;9.70;1241.00;-4.25;16696
3;naval_base;2043.00;9.50;1234.00;-2.16;16696
3;naval_base;2024.00;9.70;1228.00;-3.84;16696
3;naval_base;2065.00;9.50;1221.00;1.57;16755
3;naval_base;2060.00;9.70;1180.00;1.33;16755
3;bunker;1567.00;12.25;1459.00;5.35;0
3;bunker;1857.00;10.55;1449.00;5.45;0
3;bunker;1971.00;9.70;1196.00;3.29;0
3;bunker;2009.00;9.75;1456.00;5.96;0
3;bunker;1876.00;12.05;1519.00;2.34;0
3;bunker;1892.00;11.28;1449.00;3.90;0
3;bunker;1879.00;10.60;1255.00;1.74;0
3;bunker;1792.00;10.25;1497.00;4.40;0
3;bunker;1562.00;13.70;1450.00;0.79;0
3;bunker;1841.00;12.15;1258.00;3.81;0
3;bunker;1924.00;11.00;1294.00;0.19;0
3;bunker;1693.00;9.70;1179.00;2.85;0
3;bunker;1877.00;11.68;1287.00;4.41;0
3;bunker;1648.00;10.48;1367.00;2.25;0
3;bunker;1954.00;12.73;1318.00;3.46;0
3;bunker;1915.00;10.95;1361.00;1.30;0
3;bunker;1807.00;10.43;1373.00;2.86;0
3;bunker;1968.00;11.98;1357.00;5.52;0
3;bunker;1984.00;10.18;1271.00;1.90;0
3;bunker;1877.00;11.38;1341.00;6.03;0
3;bunker;1865.00;11.15;1376.00;1.31;0
3;bunker;1958.00;11.65;1409.00;3.97;0
3;bunker;1966.00;12.03;1321.00;1.81;0
3;bunker;1956.00;12.40;1507.00;4.47;0
3;bunker;1661.00;11.38;1494.00;6.03;0
3;bunker;1920.00;13.50;1574.00;2.41;0
3;bunker;1631.00;9.70;1380.00;0.26;0
3;bunker;1854.00;12.20;1351.00;0.36;0
3;bunker;1824.00;10.85;1514.00;4.48;0
3;bunker;1761.00;10.30;1349.00;0.86;0
3;bunker;1690.00;11.05;1257.00;3.52;0
3;bunker;1935.00;11.12;1291.00;0.26;0
3;bunker;1965.00;10.65;1382.00;2.93;0
3;bunker;1877.00;10.07;1236.00;5.59;0
3;bunker;1947.00;12.03;1483.00;1.97;0
3;bunker;2001.00;10.62;1581.00;4.99;0
3;bunker;1847.00;9.70;1090.00;6.20;0
3;bunker;1693.00;10.90;1494.00;4.04;0
3;bunker;1870.00;12.82;1608.00;0.42;0
3;bunker;1826.00;10.45;1436.00;3.44;0
3;bunker;1573.00;10.68;1402.00;4.64;0
3;bunker;2009.00;10.28;1195.00;2.48;0
3;bunker;1901.00;11.00;1278.00;0.32;0
